code,name,latest_date,benchmark,score,category,action,close,spread,spread_slope_60,spread_slope_120,spread_slope_250,below_zero_ratio_250,spread_breakout_level,price_breakout_level,volume_ratio,market_status,risk_flags,reason,score_positive_items,score_negative_items,missing_conditions,data_source
600058,五矿发展,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,10.66,11.954,-0.48457,0.11213,0.15163,0.164,无,无,0.971,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600063,皖维高新,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,6.55,13.899,-0.32617,0.10407,0.13599,0.208,无,无,0.96,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600096,云天化,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,32.03,116.688,-1.199,0.15485,0.40402,0.0,无,无,0.943,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600256,广汇能源,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,6.24,47.96,-0.42354,0.38212,0.04163,0.0,无,无,0.671,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600295,鄂尔多斯,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,13.93,55.379,-0.56023,0.33716,0.3005,0.0,无,无,0.829,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600339,中油工程,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,3.61,20.529,-0.55506,0.23052,0.06555,0.0,无,无,0.682,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600352,浙江龙盛,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,11.65,1.851,-0.74082,0.15048,0.09526,0.208,无,无,0.983,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600391,航发科技,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,40.57,47.833,-0.5316,0.29111,0.25068,0.0,无,无,0.716,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600397,江钨装备,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,13.95,355.271,-3.29566,2.79238,1.3955,0.0,无,无,1.328,强,一年内涨幅过大、跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5|risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache
600406,国电南瑞,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,25.48,1.227,-0.31926,0.1394,0.02827,0.3,无,无,0.886,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600426,华鲁恒升,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,30.37,8.594,-0.50778,0.18299,0.20782,0.3,无,无,0.932,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600428,中远海特,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,7.82,76.311,-0.20988,0.33559,0.1885,0.0,无,无,0.861,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600490,鹏欣资源,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,8.08,61.312,-0.41262,0.0826,0.3507,0.0,无,无,0.842,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600550,保变电气,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,13.41,136.733,-1.00772,0.95133,0.60787,0.0,无,无,0.965,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600583,海油工程,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,5.78,38.665,-0.67503,0.24237,0.09334,0.0,无,无,0.799,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600623,华谊集团,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,8.99,7.702,-0.3091,0.26239,0.06194,0.1,无,无,0.756,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600710,苏美达,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,11.88,118.577,-0.61777,0.36919,0.19517,0.0,无,无,0.489,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600750,华润江中,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,23.37,129.635,-0.49479,0.14972,0.11141,0.0,无,无,0.829,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600775,南京熊猫,2026-05-26,000300,31,剔除,不符合逐日差价图选股条件,11.45,15.279,-0.59752,0.0312,0.09325,0.0,无,无,0.727,强,跌破20日线,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,60日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
